[2023-05-29T15:37:25.846457+00:00] main.ERROR: Error: Application is not installed yet.  [] []
[2023-05-29T15:37:26.679878+00:00] main.ERROR: Error: Application is not installed yet.  [] []
[2023-05-29T15:37:26.723840+00:00] main.ERROR: Error: Application is not installed yet.  [] []
[2023-05-29T15:37:26.764122+00:00] main.ERROR: Error: Application is not installed yet.  [] []
[2023-05-29T15:37:26.805793+00:00] main.ERROR: Error: Application is not installed yet.  [] []
[2023-05-29T15:37:26.850501+00:00] main.ERROR: Error: Application is not installed yet.  [] []
[2023-05-29T15:37:26.890366+00:00] main.ERROR: Error: Application is not installed yet.  [] []
[2023-05-29T15:37:26.923641+00:00] main.ERROR: Error: Application is not installed yet.  [] []
[2023-05-29T15:37:26.958464+00:00] main.ERROR: Error: Application is not installed yet.  [] []
[2023-05-29T15:37:26.991079+00:00] main.ERROR: Error: Application is not installed yet.  [] []
[2023-05-29T15:37:27.023940+00:00] main.ERROR: Error: Application is not installed yet.  [] []
[2023-05-29T15:38:27.791610+00:00] main.CRITICAL: No cache server(s) could be purged Cache host: magento-128955-0.cloudclusters.net:80resulted in error message: Unable to connect to magento-128955-0.cloudclusters.net:80 . Error #0: stream_socket_client(): Unable to connect to magento-128955-0.cloudclusters.net:80 (php_network_getaddresses: getaddrinfo for magento-128955-0.cloudclusters.net failed: Name or service not known) {"method":"GET","url":"http:/","invalidateInfo":{"servers":[{"Laminas\\Uri\\Http":"http://magento-128955-0.cloudclusters.net/"}],"formattedTagsChunk":".*"}} []
[2023-05-29T15:38:27.908216+00:00] main.CRITICAL: No cache server(s) could be purged Cache host: magento-128955-0.cloudclusters.net:80resulted in error message: Unable to connect to magento-128955-0.cloudclusters.net:80 . Error #0: stream_socket_client(): Unable to connect to magento-128955-0.cloudclusters.net:80 (php_network_getaddresses: getaddrinfo for magento-128955-0.cloudclusters.net failed: Name or service not known) {"method":"GET","url":"http:/","invalidateInfo":{"servers":[{"Laminas\\Uri\\Http":"http://magento-128955-0.cloudclusters.net/"}],"formattedTagsChunk":".*"}} []
[2023-05-29T15:38:33.364594+00:00] main.CRITICAL: No cache server(s) could be purged Cache host: magento-128955-0.cloudclusters.net:80resulted in error message: Unable to connect to magento-128955-0.cloudclusters.net:80 . Error #0: stream_socket_client(): Unable to connect to magento-128955-0.cloudclusters.net:80 (php_network_getaddresses: getaddrinfo for magento-128955-0.cloudclusters.net failed: Name or service not known) {"method":"GET","url":"http:/","invalidateInfo":{"servers":[{"Laminas\\Uri\\Http":"http://magento-128955-0.cloudclusters.net/"}],"formattedTagsChunk":".*"}} []
[2023-05-29T15:38:44.099725+00:00] main.ERROR: There are no commands defined in the "cron" namespace.
#0 /cloudclusters/magento/vendor/symfony/console/Application.php(701): Symfony\Component\Console\Application->findNamespace()
#1 /cloudclusters/magento/vendor/symfony/console/Application.php(259): Symfony\Component\Console\Application->find()
#2 /cloudclusters/magento/vendor/magento/framework/Console/Cli.php(116): Symfony\Component\Console\Application->doRun()
#3 /cloudclusters/magento/vendor/symfony/console/Application.php(171): Magento\Framework\Console\Cli->doRun()
#4 /cloudclusters/magento/bin/magento(23): Symfony\Component\Console\Application->run()
#5 {main} [] []
[2023-05-29T17:06:24.307699+00:00] main.ERROR: There are no commands defined in the "cron" namespace.
#0 /cloudclusters/magento/vendor/symfony/console/Application.php(701): Symfony\Component\Console\Application->findNamespace()
#1 /cloudclusters/magento/vendor/symfony/console/Application.php(259): Symfony\Component\Console\Application->find()
#2 /cloudclusters/magento/vendor/magento/framework/Console/Cli.php(116): Symfony\Component\Console\Application->doRun()
#3 /cloudclusters/magento/vendor/symfony/console/Application.php(171): Magento\Framework\Console\Cli->doRun()
#4 /cloudclusters/magento/bin/magento(23): Symfony\Component\Console\Application->run()
#5 {main} [] []
[2023-05-29T17:08:29.007995+00:00] main.ERROR: Command "indexer:reindex " is not defined.

Did you mean one of these?
    indexer:info
    indexer:reindex
    indexer:reset
    indexer:set-dimensions-mode
    indexer:set-mode
    indexer:show-dimensions-mode
    indexer:show-mode
    indexer:status
#0 /cloudclusters/magento/vendor/symfony/console/Application.php(259): Symfony\Component\Console\Application->find()
#1 /cloudclusters/magento/vendor/magento/framework/Console/Cli.php(116): Symfony\Component\Console\Application->doRun()
#2 /cloudclusters/magento/vendor/symfony/console/Application.php(171): Magento\Framework\Console\Cli->doRun()
#3 /cloudclusters/magento/bin/magento(23): Symfony\Component\Console\Application->run()
#4 {main} [] []
[2023-05-29T17:08:29.611254+00:00] main.ERROR: Command "setup:upgrade " is not defined.

Did you mean one of these?
    setup:backup
    setup:config:set
    setup:db-data:upgrade
    setup:db-declaration:generate-patch
    setup:db-declaration:generate-whitelist
    setup:db-schema:upgrade
    setup:db:status
    setup:di:compile
    setup:install
    setup:performance:generate-fixtures
    setup:rollback
    setup:static-content:deploy
    setup:store-config:set
    setup:uninstall
    setup:upgrade
#0 /cloudclusters/magento/vendor/symfony/console/Application.php(259): Symfony\Component\Console\Application->find()
#1 /cloudclusters/magento/vendor/magento/framework/Console/Cli.php(116): Symfony\Component\Console\Application->doRun()
#2 /cloudclusters/magento/vendor/symfony/console/Application.php(171): Magento\Framework\Console\Cli->doRun()
#3 /cloudclusters/magento/bin/magento(23): Symfony\Component\Console\Application->run()
#4 {main} [] []
[2023-05-29T17:09:38.358842+00:00] main.ERROR: Please upgrade your database: Run "bin/magento setup:upgrade" from the Magento root directory.
The following modules are outdated:
Boolfly_MomoWallet schema: current version - none, required version - 1.0.0
Boolfly_MomoWallet data: current version - none, required version - 1.0.0
Boolfly_ZaloPay schema: current version - none, required version - 1.0.0
Boolfly_ZaloPay data: current version - none, required version - 1.0.0
Modules_ExchangeRate schema: current version - none, required version - 1.0.0
Modules_ExchangeRate data: current version - none, required version - 1.0.0
Modules_News schema: current version - none, required version - 1.0.0
Modules_News data: current version - none, required version - 1.0.0
Modules_Weather schema: current version - none, required version - 1.0.0
Modules_Weather data: current version - none, required version - 1.0.0 [] []
[2023-05-30T02:13:24.596017+00:00] main.INFO: Add of item with id Magento_Review::report_review_product was processed [] []
[2023-05-30T02:13:24.596429+00:00] main.INFO: Add of item with id Magento_UrlRewrite::urlrewrite was processed [] []
[2023-05-30T02:13:24.596841+00:00] main.INFO: Add of item with id Magento_Tax::sales_tax was processed [] []
[2023-05-30T02:13:24.597278+00:00] main.INFO: Add of item with id Magento_Tax::sales_tax_rules was processed [] []
[2023-05-30T02:13:24.597702+00:00] main.INFO: Add of item with id Magento_Tax::sales_tax_rates was processed [] []
[2023-05-30T02:13:24.598115+00:00] main.INFO: Add of item with id Magento_TaxImportExport::system_convert_tax was processed [] []
[2023-05-30T02:13:24.598536+00:00] main.INFO: Add of item with id Magento_AsynchronousOperations::system_magento_logging was processed [] []
[2023-05-30T02:13:24.598992+00:00] main.INFO: Add of item with id Magento_AsynchronousOperations::system_magento_logging_bulk_operations was processed [] []
[2023-05-30T02:13:24.599415+00:00] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency was processed [] []
[2023-05-30T02:13:24.599856+00:00] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency_rates was processed [] []
[2023-05-30T02:13:24.600278+00:00] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency_symbols was processed [] []
[2023-05-30T02:13:24.600693+00:00] main.INFO: Add of item with id Mageplaza_Smtp::smtp was processed [] []
[2023-05-30T02:13:24.601130+00:00] main.INFO: Add of item with id Mageplaza_Smtp::log was processed [] []
[2023-05-30T02:13:24.601550+00:00] main.INFO: Add of item with id Mageplaza_Smtp::configuration was processed [] []
[2023-05-30T02:13:24.601964+00:00] main.INFO: Add of item with id Mageplaza_Smtp::abandoned_cart was processed [] []
[2023-05-30T02:13:24.602379+00:00] main.INFO: Add of item with id PayPal_Braintree::settlement_report was processed [] []
[2023-05-30T02:13:24.602839+00:00] main.INFO: Add of item with id PayPal_Braintree::virtual_terminal was processed [] []
[2023-05-30T02:15:14.389986+00:00] main.INFO: Item Magento_Backend::system_currency was removed [] []
[2023-05-30T02:15:14.395612+00:00] main.INFO: Add of item with id Magento_Config::system_config was processed [] []
[2023-05-30T02:15:14.396111+00:00] main.INFO: Add of item with id Magento_AdminNotification::system_adminnotification was processed [] []
[2023-05-30T02:15:14.396651+00:00] main.INFO: Add of item with id Magento_Theme::design_config was processed [] []
[2023-05-30T02:15:14.397091+00:00] main.INFO: Add of item with id Magento_Theme::system_design_theme was processed [] []
[2023-05-30T02:15:14.397509+00:00] main.INFO: Add of item with id Magento_Backend::system_design_schedule was processed [] []
[2023-05-30T02:15:14.397917+00:00] main.INFO: Add of item with id Magento_Backend::system_store was processed [] []
[2023-05-30T02:15:14.398347+00:00] main.INFO: Add of item with id Magento_Backend::dashboard was processed [] []
[2023-05-30T02:15:14.398777+00:00] main.INFO: Add of item with id Magento_Backend::system was processed [] []
[2023-05-30T02:15:14.399221+00:00] main.INFO: Add of item with id Magento_Backend::system_tools was processed [] []
[2023-05-30T02:15:14.399659+00:00] main.INFO: Add of item with id Magento_Backend::system_design was processed [] []
[2023-05-30T02:15:14.400072+00:00] main.INFO: Add of item with id Magento_Backend::system_convert was processed [] []
[2023-05-30T02:15:14.400502+00:00] main.INFO: Add of item with id Magento_Backend::system_cache was processed [] []
[2023-05-30T02:15:14.400921+00:00] main.INFO: Add of item with id Magento_Backend::marketing was processed [] []
[2023-05-30T02:15:14.401346+00:00] main.INFO: Add of item with id Magento_Backend::marketing_communications was processed [] []
[2023-05-30T02:15:14.401761+00:00] main.INFO: Add of item with id Magento_Backend::marketing_seo was processed [] []
[2023-05-30T02:15:14.402176+00:00] main.INFO: Add of item with id Magento_Backend::marketing_user_content was processed [] []
[2023-05-30T02:15:14.402584+00:00] main.INFO: Add of item with id Magento_Backend::content was processed [] []
[2023-05-30T02:15:14.403014+00:00] main.INFO: Add of item with id Magento_Backend::content_elements was processed [] []
[2023-05-30T02:15:14.403417+00:00] main.INFO: Add of item with id Magento_Backend::stores was processed [] []
[2023-05-30T02:15:14.403844+00:00] main.INFO: Add of item with id Magento_Backend::stores_settings was processed [] []
[2023-05-30T02:15:14.404258+00:00] main.INFO: Add of item with id Magento_Backend::stores_attributes was processed [] []
[2023-05-30T02:15:14.404660+00:00] main.INFO: Add of item with id Magento_Backend::other_settings was processed [] []
[2023-05-30T02:15:14.405058+00:00] main.INFO: Add of item with id Magento_Backend::system_other_settings was processed [] []
[2023-05-30T02:15:14.405462+00:00] main.INFO: Add of item with id Magento_User::system_acl was processed [] []
[2023-05-30T02:15:14.405885+00:00] main.INFO: Add of item with id Magento_User::system_acl_users was processed [] []
[2023-05-30T02:15:14.406297+00:00] main.INFO: Add of item with id Magento_User::system_acl_roles was processed [] []
[2023-05-30T02:15:14.406700+00:00] main.INFO: Add of item with id Magento_User::system_acl_locks was processed [] []
[2023-05-30T02:15:14.407145+00:00] main.INFO: Add of item with id Magento_Customer::customer was processed [] []
[2023-05-30T02:15:14.407589+00:00] main.INFO: Add of item with id Magento_Customer::customer_manage was processed [] []
[2023-05-30T02:15:14.408021+00:00] main.INFO: Add of item with id Magento_Customer::customer_online was processed [] []
[2023-05-30T02:15:14.408433+00:00] main.INFO: Add of item with id Magento_Customer::customer_group was processed [] []
[2023-05-30T02:15:14.409051+00:00] main.INFO: Add of item with id Magento_Backup::system_tools_backup was processed [] []
[2023-05-30T02:15:14.409568+00:00] main.INFO: Add of item with id Magento_Indexer::system_index was processed [] []
[2023-05-30T02:15:14.410325+00:00] main.INFO: Add of item with id Magento_Variable::system_variable was processed [] []
[2023-05-30T02:15:14.410840+00:00] main.INFO: Add of item with id Magento_Cms::cms_page was processed [] []
[2023-05-30T02:15:14.411340+00:00] main.INFO: Add of item with id Magento_Cms::cms_block was processed [] []
[2023-05-30T02:15:14.411883+00:00] main.INFO: Add of item with id Magento_Search::search_terms was processed [] []
[2023-05-30T02:15:14.412581+00:00] main.INFO: Add of item with id Magento_Search::search_synonyms was processed [] []
[2023-05-30T02:15:14.413280+00:00] main.INFO: Add of item with id Magento_Catalog::catalog was processed [] []
[2023-05-30T02:15:14.413949+00:00] main.INFO: Add of item with id Magento_Catalog::catalog_products was processed [] []
[2023-05-30T02:15:14.414385+00:00] main.INFO: Add of item with id Magento_Catalog::catalog_categories was processed [] []
[2023-05-30T02:15:14.414889+00:00] main.INFO: Add of item with id Magento_Catalog::catalog_attributes_attributes was processed [] []
[2023-05-30T02:15:14.415484+00:00] main.INFO: Add of item with id Magento_Catalog::catalog_attributes_sets was processed [] []
[2023-05-30T02:15:14.416142+00:00] main.INFO: Add of item with id Magento_Catalog::inventory was processed [] []
[2023-05-30T02:15:14.416576+00:00] main.INFO: Add of item with id Magento_CatalogRule::promo was processed [] []
[2023-05-30T02:15:14.417011+00:00] main.INFO: Add of item with id Magento_CatalogRule::promo_catalog was processed [] []
[2023-05-30T02:15:14.417427+00:00] main.INFO: Add of item with id Magento_MediaGalleryUi::media was processed [] []
[2023-05-30T02:15:14.417862+00:00] main.INFO: Add of item with id Magento_MediaGalleryUi::media_gallery was processed [] []
[2023-05-30T02:15:14.418282+00:00] main.INFO: Add of item with id Magento_Integration::system_extensions was processed [] []
[2023-05-30T02:15:14.418720+00:00] main.INFO: Add of item with id Magento_Integration::system_integrations was processed [] []
[2023-05-30T02:15:14.419167+00:00] main.INFO: Add of item with id Magento_Sales::sales was processed [] []
[2023-05-30T02:15:14.419598+00:00] main.INFO: Add of item with id Magento_Sales::sales_operation was processed [] []
[2023-05-30T02:15:14.420035+00:00] main.INFO: Add of item with id Magento_Sales::sales_order was processed [] []
[2023-05-30T02:15:14.420450+00:00] main.INFO: Add of item with id Magento_Sales::sales_invoice was processed [] []
[2023-05-30T02:15:14.420855+00:00] main.INFO: Add of item with id Magento_Sales::sales_shipment was processed [] []
[2023-05-30T02:15:14.421259+00:00] main.INFO: Add of item with id Magento_Sales::sales_creditmemo was processed [] []
[2023-05-30T02:15:14.421697+00:00] main.INFO: Add of item with id Magento_Sales::sales_transactions was processed [] []
[2023-05-30T02:15:14.422103+00:00] main.INFO: Add of item with id Magento_Sales::system_order_statuses was processed [] []
[2023-05-30T02:15:14.422507+00:00] main.INFO: Add of item with id Magento_Widget::cms_widget_instance was processed [] []
[2023-05-30T02:15:14.422961+00:00] main.INFO: Add of item with id Magento_Analytics::business_intelligence was processed [] []
[2023-05-30T02:15:14.423411+00:00] main.INFO: Add of item with id Magento_Analytics::advanced_reporting was processed [] []
[2023-05-30T02:15:14.423828+00:00] main.INFO: Add of item with id Magento_Analytics::bi_essentials was processed [] []
[2023-05-30T02:15:14.424273+00:00] main.INFO: Add of item with id Magento_Downloadable::report_products_downloads was processed [] []
[2023-05-30T02:15:14.424713+00:00] main.INFO: Add of item with id Magento_ImportExport::system_convert_import was processed [] []
[2023-05-30T02:15:14.425147+00:00] main.INFO: Add of item with id Magento_ImportExport::system_convert_export was processed [] []
[2023-05-30T02:15:14.425551+00:00] main.INFO: Add of item with id Magento_ImportExport::system_convert_history was processed [] []
[2023-05-30T02:15:14.425977+00:00] main.INFO: Add of item with id Magento_Email::template was processed [] []
[2023-05-30T02:15:14.426392+00:00] main.INFO: Add of item with id Magento_EncryptionKey::system_crypt_key was processed [] []
[2023-05-30T02:15:14.426819+00:00] main.INFO: Add of item with id Magento_InventoryAdminUi::inventory was processed [] []
[2023-05-30T02:15:14.427261+00:00] main.INFO: Add of item with id Magento_InventoryAdminUi::source was processed [] []
[2023-05-30T02:15:14.427680+00:00] main.INFO: Add of item with id Magento_InventoryAdminUi::stock was processed [] []
[2023-05-30T02:15:14.428111+00:00] main.INFO: Add of item with id Magento_Reports::report was processed [] []
[2023-05-30T02:15:14.428517+00:00] main.INFO: Add of item with id Magento_Reports::report_marketing was processed [] []
[2023-05-30T02:15:14.428924+00:00] main.INFO: Add of item with id Magento_Reports::report_salesroot was processed [] []
[2023-05-30T02:15:14.429369+00:00] main.INFO: Add of item with id Magento_Reports::report_salesroot_sales was processed [] []
[2023-05-30T02:15:14.429796+00:00] main.INFO: Add of item with id Magento_Reports::report_salesroot_tax was processed [] []
[2023-05-30T02:15:14.430201+00:00] main.INFO: Add of item with id Magento_Reports::report_salesroot_invoiced was processed [] []
[2023-05-30T02:15:14.430609+00:00] main.INFO: Add of item with id Magento_Reports::report_salesroot_shipping was processed [] []
[2023-05-30T02:15:14.431046+00:00] main.INFO: Add of item with id Magento_Reports::report_salesroot_refunded was processed [] []
[2023-05-30T02:15:14.431449+00:00] main.INFO: Add of item with id Magento_Reports::report_salesroot_coupons was processed [] []
[2023-05-30T02:15:14.431878+00:00] main.INFO: Add of item with id Magento_Reports::report_shopcart_product was processed [] []
[2023-05-30T02:15:14.432293+00:00] main.INFO: Add of item with id Magento_Reports::report_shopcart_abandoned was processed [] []
[2023-05-30T02:15:14.432695+00:00] main.INFO: Add of item with id Magento_Reports::report_products was processed [] []
[2023-05-30T02:15:14.433107+00:00] main.INFO: Add of item with id Magento_Reports::report_products_bestsellers was processed [] []
[2023-05-30T02:15:14.433518+00:00] main.INFO: Add of item with id Magento_Reports::report_products_sold was processed [] []
[2023-05-30T02:15:14.433923+00:00] main.INFO: Add of item with id Magento_Reports::report_products_viewed was processed [] []
[2023-05-30T02:15:14.434322+00:00] main.INFO: Add of item with id Magento_Reports::report_products_lowstock was processed [] []
[2023-05-30T02:15:14.434718+00:00] main.INFO: Add of item with id Magento_Reports::report_customers was processed [] []
[2023-05-30T02:15:14.435179+00:00] main.INFO: Add of item with id Magento_Reports::report_customers_accounts was processed [] []
[2023-05-30T02:15:14.435592+00:00] main.INFO: Add of item with id Magento_Reports::report_customers_totals was processed [] []
[2023-05-30T02:15:14.435994+00:00] main.INFO: Add of item with id Magento_Reports::report_customers_orders was processed [] []
[2023-05-30T02:15:14.436394+00:00] main.INFO: Add of item with id Magento_Reports::report_statistics was processed [] []
[2023-05-30T02:15:14.436819+00:00] main.INFO: Add of item with id Magento_Reports::report_statistics_refresh was processed [] []
[2023-05-30T02:15:14.437230+00:00] main.INFO: Add of item with id Magento_Search::report_search_term was processed [] []
[2023-05-30T02:15:14.437632+00:00] main.INFO: Add of item with id Magento_LoginAsCustomerLog::login_log was processed [] []
[2023-05-30T02:15:14.438037+00:00] main.INFO: Add of item with id Magento_Marketplace::partners was processed [] []
[2023-05-30T02:15:14.438442+00:00] main.INFO: Add of item with id Magento_Newsletter::newsletter_template was processed [] []
[2023-05-30T02:15:14.438896+00:00] main.INFO: Add of item with id Magento_Newsletter::newsletter_queue was processed [] []
[2023-05-30T02:15:14.439313+00:00] main.INFO: Add of item with id Magento_Newsletter::newsletter_subscriber was processed [] []
[2023-05-30T02:15:14.439715+00:00] main.INFO: Add of item with id Magento_Newsletter::newsletter_problem was processed [] []
[2023-05-30T02:15:14.440117+00:00] main.INFO: Add of item with id Magento_SalesRule::promo_quote was processed [] []
[2023-05-30T02:15:14.440517+00:00] main.INFO: Add of item with id Magento_Sitemap::catalog_sitemap was processed [] []
[2023-05-30T02:15:14.440919+00:00] main.INFO: Add of item with id Magento_PageBuilder::templates was processed [] []
[2023-05-30T02:15:14.441318+00:00] main.INFO: Add of item with id Magento_Paypal::report_salesroot_paypal_settlement_reports was processed [] []
[2023-05-30T02:15:14.441722+00:00] main.INFO: Add of item with id Magento_Paypal::paypal_billing_agreement was processed [] []
[2023-05-30T02:15:14.442122+00:00] main.INFO: Add of item with id Magento_CheckoutAgreements::sales_checkoutagreement was processed [] []
[2023-05-30T02:15:14.442521+00:00] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_ratings was processed [] []
[2023-05-30T02:15:14.442994+00:00] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_pending was processed [] []
[2023-05-30T02:15:14.443424+00:00] main.INFO: Add of item with id Magento_Review::catalog_reviews_ratings_reviews_all was processed [] []
[2023-05-30T02:15:14.443827+00:00] main.INFO: Add of item with id Magento_Review::report_review was processed [] []
[2023-05-30T02:15:14.444254+00:00] main.INFO: Add of item with id Magento_Review::report_review_customer was processed [] []
[2023-05-30T02:15:14.444674+00:00] main.INFO: Add of item with id Magento_Review::report_review_product was processed [] []
[2023-05-30T02:15:14.445102+00:00] main.INFO: Add of item with id Magento_UrlRewrite::urlrewrite was processed [] []
[2023-05-30T02:15:14.445518+00:00] main.INFO: Add of item with id Magento_Tax::sales_tax was processed [] []
[2023-05-30T02:15:14.445951+00:00] main.INFO: Add of item with id Magento_Tax::sales_tax_rules was processed [] []
[2023-05-30T02:15:14.446363+00:00] main.INFO: Add of item with id Magento_Tax::sales_tax_rates was processed [] []
[2023-05-30T02:15:14.446791+00:00] main.INFO: Add of item with id Magento_TaxImportExport::system_convert_tax was processed [] []
[2023-05-30T02:15:14.447199+00:00] main.INFO: Add of item with id Magento_AsynchronousOperations::system_magento_logging was processed [] []
[2023-05-30T02:15:14.447627+00:00] main.INFO: Add of item with id Magento_AsynchronousOperations::system_magento_logging_bulk_operations was processed [] []
[2023-05-30T02:15:14.448041+00:00] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency was processed [] []
[2023-05-30T02:15:14.448468+00:00] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency_rates was processed [] []
[2023-05-30T02:15:14.448880+00:00] main.INFO: Add of item with id Magento_CurrencySymbol::system_currency_symbols was processed [] []
[2023-05-30T02:15:14.449287+00:00] main.INFO: Add of item with id Mageplaza_Smtp::smtp was processed [] []
[2023-05-30T02:15:14.449712+00:00] main.INFO: Add of item with id Mageplaza_Smtp::log was processed [] []
[2023-05-30T02:15:14.450123+00:00] main.INFO: Add of item with id Mageplaza_Smtp::configuration was processed [] []
[2023-05-30T02:15:14.450525+00:00] main.INFO: Add of item with id Mageplaza_Smtp::abandoned_cart was processed [] []
[2023-05-30T02:15:14.450959+00:00] main.INFO: Add of item with id PayPal_Braintree::settlement_report was processed [] []
[2023-05-30T02:15:14.451368+00:00] main.INFO: Add of item with id PayPal_Braintree::virtual_terminal was processed [] []
[2023-05-30T02:16:57.764510+00:00] main.INFO: Item Magento_Backend::system_currency was removed [] []
[2023-05-30T02:16:57.769137+00:00] main.INFO: Add of item with id Magento_Config::system_config was processed [] []
[2023-05-30T02:16:57.769559+00:00] main.INFO: Add of item with id Magento_AdminNotification::system_adminnotification was processed [] []
[2023-05-30T02:16:57.769938+00:00] main.INFO: Add of item with id Magento_Theme::design_config was processed [] []
[2023-05-30T02:16:57.770284+00:00] main.INFO: Add of item with id Magento_Theme::system_design_theme was processed [] []
[2023-05-30T02:16:57.770626+00:00] main.INFO: Add of item with id Magento_Backend::system_design_schedule was processed [] []
[2023-05-30T02:16:57.771017+00:00] main.INFO: Add of item with id Magento_Backend::system_store was processed [] []
[2023-05-30T02:16:57.771375+00:00] main.INFO: Add of item with id Magento_Backend::dashboard was processed [] []
[2023-05-30T02:16:57.771720+00:00] main.INFO: Add of item with id Magento_Backend::system was processed [] []
[2023-05-30T02:16:57.772074+00:00] main.INFO: Add of item with id Magento_Backend::system_tools was processed [] []
[2023-05-30T02:16:57.772435+00:00] main.INFO: Add of item with id Magento_Backend::system_design was processed [] []
[2023-05-30T02:16:57.772776+00:00] main.INFO: Add of item with id Magento_Backend::system_convert was processed [] []
[2023-05-30T02:16:57.773125+00:00] main.INFO: Add of item with id Magento_Backend::system_cache was processed [] []
[2023-05-30T02:16:57.773465+00:00] main.INFO: Add of item with id Magento_Backend::marketing was processed [] []
[2023-05-30T02:16:57.773825+00:00] main.INFO: Add of item with id Magento_Backend::marketing_communications was processed [] []
[2023-05-30T02:16:57.774170+00:00] main.INFO: Add of item with id Magento_Backend::marketing_seo was processed [] []
[2023-05-30T02:16:57.774504+00:00] main.INFO: Add of item with id Magento_Backend::marketing_user_content was processed [] []
[2023-05-30T02:16:57.774874+00:00] main.INFO: Add of item with id Magento_Backend::content was processed [] []
[2023-05-30T02:16:57.775227+00:00] main.INFO: Add of item with id Magento_Backend::content_elements was processed [] []
[2023-05-30T02:16:57.775557+00:00] main.INFO: Add of item with id Magento_Backend::stores was processed [] []
[2023-05-30T02:16:57.775908+00:00] main.INFO: Add of item with id Magento_Backend::stores_settings was processed [] []
[2023-05-30T02:16:57.776247+00:00] main.INFO: Add of item with id Magento_Backend::stores_attributes was processed [] []
[2023-05-30T02:16:57.776584+00:00] main.INFO: Add of item with id Magento_Backend::other_settings was processed [] []
[2023-05-30T02:16:57.776914+00:00] main.INFO: Add of item with id Magento_Backend::system_other_settings was processed [] []
[2023-05-30T02:16:57.777243+00:00] main.INFO: Add of item with id Magento_User::system_acl was processed [] []
[2023-05-30T02:16:57.777598+00:00] main.INFO: Add of item with id Magento_User::system_acl_users was processed [] []
[2023-05-30T02:16:57.777939+00:00] main.INFO: Add of item with id Magento_User::system_acl_roles was processed [] []
[2023-05-30T02:16:57.778278+00:00] main.INFO: Add of item with id Magento_User::system_acl_locks was processed [] []
[2023-05-30T02:16:57.778608+00:00] main.INFO: Add of item with id Magento_Customer::customer was processed [] []
[2023-05-30T02:16:57.779004+00:00] main.INFO: Add of item with id Magento_Customer::customer_manage was processed [] []
[2023-05-30T02:16:57.779351+00:00] main.INFO: Add of item with id Magento_Customer::customer_online was processed [] []
[2023-05-30T02:16:57.779716+00:00] main.INFO: Add of item with id Magento_Customer::customer_group was processed [] []
[2023-05-30T02:16:57.780048+00:00] main.INFO: Add of item with id Magento_Backup::system_tools_backup was processed [] []
[2023-05-30T02:16:57.780387+00:00] main.INFO: Add of item with id Magento_Indexer::system_index was processed [] []
[2023-05-30T02:16:57.780718+00:00] main.INFO: Add of item with id Magento_Variable::system_variable was processed [] []
[2023-05-30T02:16:57.781075+00:00] main.INFO: Add of item with id Magento_Cms::cms_page was processed [] []
[2023-05-30T02:16:57.781420+00:00] main.INFO: Add of item with id Magento_Cms::cms_block was processed [] []
[2023-05-30T02:16:57.781771+00:00] main.INFO: Add of item with id Magento_Search::search_terms was processed [] []
[2023-05-30T02:16:57.782180+00:00] main.INFO: Add of item with id Magento_Search::search_synonyms was processed [] []
[2023-05-30T02:16:57.782524+00:00] main.INFO: Add of item with id Magento_Catalog::catalog was processed [] []
[2023-05-30T02:16:57.782887+00:00] main.INFO: Add of item with id Magento_Catalog::catalog_products was processed [] []
[2023-05-30T02:16:57.783236+00:00] main.INFO: Add of item with id Magento_Catalog::catalog_categories was processed [] []
[2023-05-30T02:16:57.783590+00:00] main.INFO: Add of item with id Magento_Catalog::catalog_attributes_attributes was processed [] []
[2023-05-30T02:16:57.783947+00:00] main.INFO: Add of item with id Magento_Catalog::catalog_attributes_sets was processed [] []
[2023-05-30T02:16:57.784300+00:00] main.INFO: Add of item with id Magento_Catalog::inventory was processed [] []
[2023-05-30T02:16:57.784643+00:00] main.INFO: Add of item with id Magento_CatalogRule::promo was processed [] []
[2023-05-30T02:16:57.784999+00:00] main.INFO: Add of item with id Magento_CatalogRule::promo_catalog was processed [] []
[2023-05-30T02:16:57.785375+00:00] main.INFO: Add of item with id Magento_MediaGalleryUi::media was processed [] []
[2023-05-30T02:16:57.785740+00:00] main.INFO: Add of item with id Magento_MediaGalleryUi::media_gallery was processed [] []
[2023-05-30T02:16:57.786087+00:00] main.INFO: Add of item with id Magento_Integration::system_extensions was processed [] []
[2023-05-30T02:16:57.786441+00:00] main.INFO: Add of item with id Magento_Integration::system_integrations was processed [] []
[2023-05-30T02:16:57.786822+00:00] main.INFO: Add of item with id Magento_Sales::sales was processed [] []
[2023-05-30T02:16:57.787195+00:00] main.INFO: Add of item with id Magento_Sales::sales_operation was processed [] []
[2023-05-30T02:16:57.787555+00:00] main.INFO: Add of item with id Magento_Sales::sales_order was processed [] []
[2023-05-30T02:16:57.787895+00:00] main.INFO: Add of item with id Magento_Sales::sales_invoice was processed [] []
